YearWeek,WeekStartDate,WeekEndDate,Cases,temp_mean_C,temp_max_C,temp_min_C,precipitation_sum (mm),rain_sum (mm),sunshine_duration (s),daylight_duration (s),wind_speed_10m_max (km/h),et0_fao_evapotranspiration (mm),District_ampara,District_anuradhapura,District_badulla,District_batticaloa,District_colombo,District_galle,District_gampaha,District_hambantota,District_jaffna,District_kalmunai,District_kalutara,District_kandy,District_kegalle,District_kilinochchi,District_kurunegala,District_mannar,District_matale,District_matara,District_monaragala,District_mullaitivu,District_nuwara eliya,District_polonnaruwa,District_puttalam,District_ratnapura,District_trincomalee,District_vavuniya
2023-W02,2023-01-09,2023-01-15,65,25.129,29.0,21.4,5.2,5.2,264212.26,297288.05,11.7,28.09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W02,2023-01-09,2023-01-15,2,25.186,31.7,19.8,1.3,1.3,268535.56,295963.34,19.5,34.46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W02,2023-01-09,2023-01-15,417,25.186,31.7,19.8,1.3,1.3,268535.56,295963.34,19.5,34.46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W02,2023-01-09,2023-01-15,14,26.443,31.9,21.5,5.3,5.3,267063.22,297193.58,25.5,39.48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W02,2023-01-09,2023-01-15,103,24.286,28.0,20.3,0.0,0.0,267886.83,292435.6,21.9,29.92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W02,2023-01-09,2023-01-15,123,24.971,30.4,19.4,6.9,6.9,267355.01,296626.27,15.5,30.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W02,2023-01-09,2023-01-15,86,21.786,27.9,16.0,0.7,0.7,272403.41,295678.84,18.7,29.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W02,2023-01-09,2023-01-15,64,23.3,29.4,17.0,0.0,0.0,271972.94,295678.84,16.2,31.47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W02,2023-01-09,2023-01-15,3,24.071,27.5,20.2,0.0,0.0,268524.13,292819.2,21.1,29.27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-W02,2023-01-09,2023-01-15,73,24.0,30.3,17.7,0.4,0.4,271736.85,295394.11,21.4,32.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-W02,2023-01-09,2023-01-15,17,24.886,29.9,19.5,0.0,0.0,267576.77,293393.49,24.2,33.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-W02,2023-01-09,2023-01-15,27,22.3,28.3,15.3,1.2,1.2,271969.45,295394.11,17.2,30.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-W02,2023-01-09,2023-01-15,28,25.286,28.4,21.5,1.5,1.5,268801.54,297476.94,22.4,29.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-W02,2023-01-09,2023-01-15,15,24.143,29.8,19.9,1.4,1.4,267210.47,296247.6,21.4,32.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023-W02,2023-01-09,2023-01-15,2,25.214,27.3,23.4,0.0,0.0,269753.09,293010.76,20.4,31.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-W02,2023-01-09,2023-01-15,2,14.2,19.7,6.3,6.1,6.1,270792.79,296058.12,9.2,26.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-W02,2023-01-09,2023-01-15,13,23.829,29.4,18.7,1.2,1.2,270404.39,294823.88,15.0,27.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-W02,2023-01-09,2023-01-15,257,24.357,30.2,19.4,0.0,0.0,270255.71,294633.56,21.9,30.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-W02,2023-01-09,2023-01-15,31,25.286,28.1,23.3,0.7,0.7,268966.29,293966.51,19.5,31.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-W02,2023-01-09,2023-01-15,1,23.314,28.1,18.7,0.0,0.0,270143.48,293680.14,18.8,28.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-W03,2023-01-16,2023-01-22,3,24.357,29.4,21.0,78.3,78.3,166126.12,296283.07,21.0,21.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W03,2023-01-16,2023-01-22,17,23.943,29.1,19.8,19.6,19.6,224179.22,294949.45,19.2,23.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W03,2023-01-16,2023-01-22,30,20.271,24.7,15.3,68.8,68.8,156385.78,296637.71,17.6,17.61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W03,2023-01-16,2023-01-22,52,25.386,29.6,22.5,81.5,81.5,186262.88,295750.33,25.3,25.26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W03,2023-01-16,2023-01-22,394,25.186,30.9,20.7,16.8,16.8,223443.16,296726.31,26.1,29.29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W03,2023-01-16,2023-01-22,47,24.857,28.7,20.5,56.0,56.0,199278.08,297787.84,16.6,23.47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W03,2023-01-16,2023-01-22,3,25.057,31.4,20.5,23.9,23.9,206113.51,296549.07,24.1,28.31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W03,2023-01-16,2023-01-22,437,25.057,31.4,20.5,23.9,23.9,206113.51,296549.07,24.1,28.31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W03,2023-01-16,2023-01-22,24,25.957,32.4,22.7,37.7,37.7,184547.48,297699.5,28.0,30.81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W03,2023-01-16,2023-01-22,85,25.1,28.2,21.4,6.0,6.0,243174.94,293250.69,24.3,28.35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W03,2023-01-16,2023-01-22,110,24.9,29.7,20.5,12.9,12.9,230130.59,297169.0,20.0,25.63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W03,2023-01-16,2023-01-22,66,22.229,27.8,18.0,11.3,11.3,185576.74,296283.07,22.4,23.23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W03,2023-01-16,2023-01-22,76,23.471,29.9,18.6,32.9,32.9,215052.33,296283.07,19.5,25.77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W03,2023-01-16,2023-01-22,4,24.914,28.2,21.6,6.0,6.0,234573.93,293609.29,25.2,27.13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-W03,2023-01-16,2023-01-22,61,24.143,30.2,18.7,27.7,27.7,218205.55,296016.81,21.8,26.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-W03,2023-01-16,2023-01-22,1,25.657,30.4,21.8,5.6,5.6,231464.06,294146.21,28.7,31.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-W03,2023-01-16,2023-01-22,14,22.657,28.6,16.0,18.9,18.9,203542.3,296016.81,19.5,23.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-W03,2023-01-16,2023-01-22,41,25.486,29.0,22.9,34.0,34.0,199840.07,297964.49,27.7,25.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-W03,2023-01-16,2023-01-22,12,24.114,29.7,21.1,42.4,42.4,168396.79,296814.9,21.6,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023-W03,2023-01-16,2023-01-22,1,25.686,27.6,23.4,12.3,12.3,237919.33,293788.41,25.1,29.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-W03,2023-01-16,2023-01-22,4,13.786,18.9,6.6,37.1,37.1,177068.29,296637.71,15.0,18.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-W03,2023-01-16,2023-01-22,12,24.214,30.0,20.4,40.6,40.6,185899.55,295483.62,20.9,22.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-W03,2023-01-16,2023-01-22,294,24.7,30.0,20.1,25.3,25.3,224728.94,295305.67,23.8,25.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-W03,2023-01-16,2023-01-22,38,25.614,28.6,21.6,29.8,29.8,201527.26,294681.98,21.1,26.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-W03,2023-01-16,2023-01-22,3,23.957,28.8,20.2,14.5,14.5,216623.41,294414.23,22.2,24.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-W04,2023-01-23,2023-01-29,0,24.371,28.6,20.3,28.4,28.4,249236.33,297033.07,19.8,26.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W04,2023-01-23,2023-01-29,14,24.086,28.9,20.1,9.0,9.0,249123.55,295814.13,17.6,26.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W04,2023-01-23,2023-01-29,32,20.529,24.9,13.5,39.4,39.4,231625.34,297357.28,13.7,21.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W04,2023-01-23,2023-01-29,39,25.043,28.0,21.1,22.4,22.4,241107.62,296546.15,23.3,26.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W04,2023-01-23,2023-01-29,426,25.029,30.1,21.0,31.5,31.5,231908.75,297438.24,23.0,28.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W04,2023-01-23,2023-01-29,43,24.871,29.1,22.0,28.0,28.0,233881.88,298408.65,14.9,25.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W04,2023-01-23,2023-01-29,4,25.1,30.9,20.4,38.4,38.4,237483.26,297276.25,19.6,27.93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W04,2023-01-23,2023-01-29,446,25.1,30.9,20.4,38.4,38.4,237483.26,297276.25,19.6,27.93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W04,2023-01-23,2023-01-29,16,26.1,31.4,22.6,16.7,16.7,217870.19,298327.89,25.0,31.62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W04,2023-01-23,2023-01-29,82,25.186,28.1,22.1,5.7,5.7,257393.72,294261.66,24.0,28.26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W04,2023-01-23,2023-01-29,128,24.757,29.8,19.4,23.0,23.0,230792.52,297842.92,18.3,26.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W04,2023-01-23,2023-01-29,87,22.814,28.0,17.6,4.3,4.3,251838.14,297033.07,19.8,27.62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W04,2023-01-23,2023-01-29,74,23.871,29.4,18.6,29.3,29.3,245836.65,297033.07,14.8,28.18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W04,2023-01-23,2023-01-29,3,24.843,27.7,21.8,7.0,7.0,259959.31,294589.36,22.4,27.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-W04,2023-01-23,2023-01-29,80,24.629,30.3,19.8,10.6,10.6,247879.39,296789.71,17.7,28.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-W04,2023-01-23,2023-01-29,0,25.743,30.2,21.8,8.1,8.1,251236.89,295080.03,25.1,31.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-W04,2023-01-23,2023-01-29,26,23.214,28.9,18.2,9.9,9.9,244967.47,296789.71,16.8,28.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-W04,2023-01-23,2023-01-29,25,25.343,28.4,22.9,13.1,13.1,241645.52,298570.12,27.0,26.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-W04,2023-01-23,2023-01-29,7,24.371,28.7,20.6,16.9,16.9,244038.49,297519.23,20.6,26.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023-W04,2023-01-23,2023-01-29,0,25.443,27.5,23.6,10.6,10.6,249729.28,294753.03,21.8,28.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-W04,2023-01-23,2023-01-29,2,14.586,19.6,7.4,17.7,17.7,248588.58,297357.28,13.8,22.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-W04,2023-01-23,2023-01-29,18,24.4,29.0,20.1,21.3,21.3,248355.7,296302.35,16.6,24.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-W04,2023-01-23,2023-01-29,190,25.029,30.2,20.4,15.3,15.3,234143.22,296139.71,19.2,27.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-W04,2023-01-23,2023-01-29,43,25.429,28.2,22.6,19.5,19.5,241801.43,295569.68,21.1,27.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-W04,2023-01-23,2023-01-29,1,24.029,28.6,20.7,5.1,5.1,249207.08,295324.98,18.7,26.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-W05,2023-01-30,2023-02-05,2,24.871,29.5,21.5,66.3,66.3,179973.46,297903.11,22.2,21.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W05,2023-01-30,2023-02-05,12,24.471,30.2,21.8,131.2,131.2,162524.88,296816.69,28.0,20.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W05,2023-01-30,2023-02-05,30,21.4,25.4,15.5,54.0,54.0,182843.95,298192.07,20.1,18.62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W05,2023-01-30,2023-02-05,53,25.214,28.5,22.8,81.5,81.5,189471.37,297469.08,27.5,21.56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W05,2023-01-30,2023-02-05,441,25.043,30.4,21.2,29.5,29.5,191868.59,298264.27,25.3,21.94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W05,2023-01-30,2023-02-05,43,25.357,29.2,22.1,79.2,79.2,221737.04,299129.32,26.3,24.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W05,2023-01-30,2023-02-05,409,24.986,31.4,20.5,70.3,70.3,184173.57,298119.87,18.7,22.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W05,2023-01-30,2023-02-05,18,26.057,30.9,21.8,41.3,41.3,234888.77,299057.32,21.5,26.82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W05,2023-01-30,2023-02-05,77,25.271,28.1,23.6,111.7,111.7,151827.0,295433.17,30.2,20.32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W05,2023-01-30,2023-02-05,105,25.157,29.6,21.2,26.3,26.3,208582.94,298624.99,23.7,24.22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W05,2023-01-30,2023-02-05,68,22.714,28.1,17.8,43.2,43.2,175465.48,297903.11,21.7,20.82,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W05,2023-01-30,2023-02-05,61,23.814,30.0,19.1,82.5,82.5,178437.08,297903.11,17.5,22.18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W05,2023-01-30,2023-02-05,7,24.943,27.8,22.8,178.0,178.0,167941.57,295725.2,37.0,20.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-W05,2023-01-30,2023-02-05,74,24.5,30.5,19.7,71.8,71.8,176644.25,297686.18,17.9,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-W05,2023-01-30,2023-02-05,8,25.7,29.4,23.6,111.9,111.9,181609.1,296162.45,43.9,23.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-W05,2023-01-30,2023-02-05,15,23.3,28.8,18.6,83.3,83.3,174197.94,297686.18,16.3,21.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-W05,2023-01-30,2023-02-05,38,25.771,28.8,23.5,34.5,34.5,239791.17,299273.26,28.1,25.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-W05,2023-01-30,2023-02-05,14,24.529,30.5,21.5,67.7,67.7,168670.64,298336.47,18.1,21.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023-W05,2023-01-30,2023-02-05,0,25.286,27.6,23.3,162.2,162.2,179484.57,295871.06,44.3,21.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-W05,2023-01-30,2023-02-05,1,15.129,19.5,9.9,52.5,52.5,205004.24,298192.07,16.6,18.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-W05,2023-01-30,2023-02-05,15,24.771,29.6,21.9,90.7,90.7,169526.59,297251.81,21.3,20.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-W05,2023-01-30,2023-02-05,222,25.343,30.9,21.8,78.5,78.5,184464.02,297106.86,27.5,21.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-W05,2023-01-30,2023-02-05,25,24.943,28.6,22.9,113.8,113.8,174363.19,296598.83,29.6,19.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-W05,2023-01-30,2023-02-05,1,24.329,29.2,21.9,107.5,107.5,176182.23,296380.75,28.0,20.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-W06,2023-02-06,2023-02-12,9,24.871,29.4,21.4,14.2,14.2,226133.75,298850.17,16.9,26.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W06,2023-02-06,2023-02-12,8,25.071,30.3,20.1,4.1,4.1,242303.14,297907.38,17.2,28.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W06,2023-02-06,2023-02-12,32,21.229,25.7,16.2,21.8,21.8,217235.5,299100.98,14.4,22.93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W06,2023-02-06,2023-02-12,59,25.486,28.2,22.6,15.3,15.3,231029.82,298473.52,20.8,25.76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W06,2023-02-06,2023-02-12,364,25.557,31.8,21.8,6.5,6.5,253888.75,299163.64,17.3,29.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W06,2023-02-06,2023-02-12,39,25.643,30.2,22.5,22.0,22.0,236879.91,299914.47,14.5,26.88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W06,2023-02-06,2023-02-12,6,25.786,32.0,21.0,6.2,6.2,247774.54,299038.29,17.4,30.54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W06,2023-02-06,2023-02-12,335,25.786,32.0,21.0,6.2,6.2,247774.54,299038.29,17.4,30.54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W06,2023-02-06,2023-02-12,30,26.743,31.8,22.8,15.6,15.6,232598.62,299851.97,25.0,33.56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W06,2023-02-06,2023-02-12,64,25.271,28.5,20.3,1.1,1.1,266749.27,296707.04,19.4,29.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W06,2023-02-06,2023-02-12,111,25.671,29.6,22.2,8.9,8.9,248462.86,299476.74,15.3,27.82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W06,2023-02-06,2023-02-12,64,23.329,28.7,18.7,1.6,1.6,240317.24,298850.17,19.2,27.71,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W06,2023-02-06,2023-02-12,57,24.557,30.7,19.7,9.0,9.0,246803.8,298850.17,15.1,29.91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W06,2023-02-06,2023-02-12,2,25.014,28.3,20.3,3.5,3.5,259288.7,296960.36,19.1,28.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-W06,2023-02-06,2023-02-12,61,25.186,31.0,19.3,2.9,2.9,244281.08,298661.93,18.4,31.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023-W06,2023-02-06,2023-02-12,1,25.529,29.6,19.7,5.7,5.7,268357.17,297339.72,22.7,31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2023-W06,2023-02-06,2023-02-12,20,23.643,29.5,17.7,1.8,1.8,244130.78,298661.93,16.3,29.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2023-W06,2023-02-06,2023-02-12,38,25.9,29.0,23.6,7.6,7.6,246808.14,300039.42,23.1,27.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023-W06,2023-02-06,2023-02-12,14,24.914,30.1,21.5,13.7,13.7,240026.15,299226.26,19.0,28.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023-W06,2023-02-06,2023-02-12,0,25.814,28.1,23.6,9.3,9.3,254998.69,297086.89,19.4,29.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2023-W06,2023-02-06,2023-02-12,4,14.871,19.7,8.2,16.3,16.3,243129.75,299100.98,12.3,23.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2023-W06,2023-02-06,2023-02-12,9,25.043,30.5,21.2,12.0,12.0,216764.92,298284.97,15.6,25.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2023-W06,2023-02-06,2023-02-12,150,25.6,30.8,21.0,3.3,3.3,259111.73,298159.19,21.6,29.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-W06,2023-02-06,2023-02-12,34,25.914,28.2,23.5,13.2,13.2,240020.28,297718.35,20.8,28.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-W06,2023-02-06,2023-02-12,5,24.7,29.6,20.2,3.6,3.6,245394.44,297529.12,17.9,28.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-W07,2023-02-13,2023-02-19,1,24.514,30.0,19.9,16.0,16.0,263357.34,299884.01,19.0,29.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W07,2023-02-13,2023-02-19,11,24.486,30.7,19.7,1.6,1.6,277490.79,299097.27,18.2,32.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-W07,2023-02-13,2023-02-19,26,20.629,25.7,14.3,53.6,53.6,257412.77,300093.33,13.4,28.37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
